Price,Address,Property Type,Beds,Baths,Car,Inspection Time,Area,Agent,RE_URL,Status
AUCTION | $640K-$680K,"12 Bicknell Court, Broadmeadows",,4,2,2,Inspection tomorrow 10:45 am,,Richard Ali,https://www.realestate.com.au/property-house-vic-broadmeadows-147085776,New
"AUCTION $620,00 - $690,000","10 Blackcurrant Circuit, Mernda",,3,2,2,Inspection tomorrow 10:00 am,,Leon Phillips,https://www.realestate.com.au/property-house-vic-mernda-147084916,New
"$565,000-$615,000","9 Eastern View, Doreen",,3,2,2,Inspection tomorrow 12:30 pm,256m²,Rayni Jerram,https://www.realestate.com.au/property-house-vic-doreen-147084800,New
"$589,607","Lot 3215 Foreshores Drive (Peppercorn Hill Estate), Donnybrook",,3,2,2,,313m²,Craig Payne,https://www.realestate.com.au/property-house-vic-donnybrook-147082168,New
"$600,000 - $650,000","14 Bovine Crescent, Donnybrook",,4,2,2,Inspection tomorrow 2:00 pm,,Noor Kaur,https://www.realestate.com.au/property-house-vic-donnybrook-147081252,New
,"11 Tusmore Rise, Craigieburn",,3,2,2,Inspection tomorrow 11:45 am,400m²,Michael Cananzi,https://www.realestate.com.au/property-house-vic-craigieburn-147081164,New
"$600,000 - $660,000","26 Rotino Crescent, Lalor",,3,2,2,Inspection tomorrow 2:00 pm,320m²,Javit Denizhan,https://www.realestate.com.au/property-house-vic-lalor-147079960,New
"$560,000 - $595,000","14 Sudbury Street, Mickleham",,3,2,1,Inspection tomorrow 11:15 am,,Mazen Enwia,https://www.realestate.com.au/property-house-vic-mickleham-147079756,New
"$620,000 - $680,000","7 Mantle Street, Wollert",,4,2,2,Inspection tomorrow 2:15 pm,,Hayden Assaad,https://www.realestate.com.au/property-house-vic-wollert-147079376,New
"$650,000 - $690,000","8 Riverbark Way, Greenvale",,4,2,2,Inspection tomorrow 10:00 am,400m²,Steph Shepherdson,https://www.realestate.com.au/property-house-vic-greenvale-147079276,New
"$620,000 - $650,000","27 Chelsworth Loop, Craigieburn",,4,2,2,Inspection tomorrow 1:00 pm,,Trish Orrico,https://www.realestate.com.au/property-house-vic-craigieburn-147078544,New
"$600,000 to $660,000","3 Patch Road, Donnybrook",,4,2,2,Inspection tomorrow 12:00 pm,312m²,Anthony D'Ambros,https://www.realestate.com.au/property-house-vic-donnybrook-146957500,New
"570,000 - 599,000","44 Winterfell Road, Donnybrook",,3,2,1,Inspection tomorrow 1:45 pm,,Mohit Jain,https://www.realestate.com.au/property-house-vic-donnybrook-147077580,New
"$599,000-$650,000","12 Callantina Road, Mickleham",,3,2,2,Inspection tomorrow 11:00 am,,Gavy Khangura,https://www.realestate.com.au/property-house-vic-mickleham-147077084,New
"Auction | $550,000 - $580,000","56 Marathon Boulevard, Craigieburn",,3,2,1,Inspection tomorrow 2:30 pm,383m²,Michael Sassine,https://www.realestate.com.au/property-house-vic-craigieburn-147075504,New
"$580,000 - $620,000","8 Mietta Terrace, Greenvale",,3,2,1,Inspection tomorrow 10:00 am,,Vito Trentadue,https://www.realestate.com.au/property-house-vic-greenvale-147074080,New
,"5 Melaleuca Drive, Meadow Heights",,3,2,2,,563m²,Amin Halabi,https://www.realestate.com.au/property-house-vic-meadow+heights-147072992,New
,"39 Ironwood Road, Mickleham",,4,2,1,Inspection tomorrow 12:00 pm,,Ola Alsalemy,https://www.realestate.com.au/property-house-vic-mickleham-147072360,New
,"43 Kosciuszko Drive, Craigieburn",,4,2,2,,,Noora Duqman,https://www.realestate.com.au/property-house-vic-craigieburn-146592948,New
"$570,000 - $620,000","12 Wattletree Street, Craigieburn",,3,2,1,Inspection tomorrow 11:00 am,370m²,Vic Spano Junior,https://www.realestate.com.au/property-house-vic-craigieburn-147070748,New
,"17 Pine Park Dr, Wollert",,3,2,2,Inspection tomorrow 2:00 pm,380m²,Prateek Chaudhary,https://www.realestate.com.au/property-house-vic-wollert-147069772,New
"$640,000 - $690,000","78 Spring Street, Thomastown",,3,2,4,Inspection tomorrow 11:15 am,535m²,John Pasceri,https://www.realestate.com.au/property-house-vic-thomastown-147068928,New
"$640,000 - $695,000","1 Wistow Chase, Wollert",,3,2,2,Inspection tomorrow 11:15 am,401m²,Ben Pellicori,https://www.realestate.com.au/property-house-vic-wollert-147067952,New
"$590,000 - $640,000","41 Ravine Drive, Wollert",,4,2,2,Inspection tomorrow 1:30 pm,,Love Sharma,https://www.realestate.com.au/property-house-vic-wollert-147065596,New
"$650,000 - $700,000","19 Saltlake Boulevard, Wollert",,3,2,2,Inspection tomorrow 10:00 am,448m²,Mike Assaad,https://www.realestate.com.au/property-house-vic-wollert-147064932,New
$620k -  $650k,"82 Bovine Crescent, Donnybrook",,4,2,1,Inspection tomorrow 1:30 pm,,Ali Celik,https://www.realestate.com.au/property-house-vic-donnybrook-147060556,New
,"56 Coronet Avenue, Roxburgh Park",,3,2,2,Inspection tomorrow 3:30 pm,233m²,Mario Tucci,https://www.realestate.com.au/property-house-vic-roxburgh+park-147053536,New
,"11 Stilt Street, Kalkallo",,4,3,2,Inspection tomorrow 11:30 am,,Abeer Al-hatab,https://www.realestate.com.au/property-house-vic-kalkallo-147058184,New
,"6 Teagreen Street, Wollert",,4,2,2,Inspection tomorrow 12:45 pm,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-wollert-147058168,New
,"21 Jasmine Court, Meadow Heights",,4,2,2,Inspection tomorrow 12:00 pm,,,https://www.realestate.com.au/property-house-vic-meadow+heights-147174932,New
"$646,689 - 100% fixed price guaranteed!","Lot 2220 Borage Street  (Botanical), Mickleham",,3,2,2,,299m²,,https://www.realestate.com.au/property-house-vic-mickleham-147163252,New
"$545,600 To $565,600","Lot 23 Buangor Avenue, Wollert",,3,2,2,,294m²,,https://www.realestate.com.au/property-house-vic-wollert-147158104,New
"$595,480","23 Buangor Avenue (Full Turnkey Package), Wollert",,4,2,2,,18.62m²,,https://www.realestate.com.au/property-house-vic-wollert-147149964,New
"$634,200","Lot 33627 Arcturus Drive (Cloverton), Kalkallo",,4,2,2,,350m²,,https://www.realestate.com.au/property-house-vic-kalkallo-147083628,New
"$606,856","Lot 3213 Foreshores Drive, Donnybrook",,3,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147082684,New
"$585,000 5% DEPOSIT ONLY, ONE CONTRACT","58 Mylius Street, Wollert",,3,2,2,,118.54m²,,https://www.realestate.com.au/property-house-vic-wollert-147071168,New
"$539,990","Lot 364 Tara Circuit, Donnybrook",,3,2,1,,13m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147065864,New
"$543,171","Lot 373 Robert Street, Donnybrook",,3,2,1,,13m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147065888,New
,"47 Tucholsky Drive, Kalkallo",,4,2,2,Inspection tomorrow 1:45 pm,,,https://www.realestate.com.au/property-house-vic-kalkallo-147062816,New
,"12 Mulholland Street, Kalkallo",,3,2,1,Inspection tomorrow 1:00 pm,,,https://www.realestate.com.au/property-house-vic-kalkallo-147062568,New
"$557,090","Lot 21237 Basalt Street, Donnybrook",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147052988,New
"$621,590","Lot 21160 Rulingia Road, Donnybrook",,3,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147052968,New
"$636,000","Lot 1017 Brandon Road, Greenvale",,3,2,2,,252m²,,https://www.realestate.com.au/property-house-vic-greenvale-147184372,New
"$626,300","Lot 1016 Brendon Road, Greenvale",,3,2,1,,261m²,,https://www.realestate.com.au/property-house-vic-greenvale-147184364,New
"$582,400","Lot 711 Swilk Crescent, Mickleham",,3,2,2,,288m²,,https://www.realestate.com.au/property-house-vic-mickleham-147184344,New
$577k if eligible for FHOG - $587k,"2 Mulwala Drive, Doreen",,4,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-doreen-147172604,New
"$643,950","LOT 21191 KATALIA ESTATE, Donnybrook",,4,2,2,,350m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147161832,New
"$642,026 - 100% fixed price guaranteed!","Lot 2206 Wyperfeld Way  (Aurora), Wollert",,3,2,1,,263m²,,https://www.realestate.com.au/property-house-vic-wollert-147157940,New
"$642,026 - 100% fixed price guaranteed!","Lot 2206 Wyperfeld Way  (Aurora), Wollert",,3,2,1,,263m²,,https://www.realestate.com.au/property-house-vic-wollert-147157940,New
,"16 Currawong Street, Kalkallo",,4,2,2,,,,https://www.realestate.com.au/property-house-vic-kalkallo-147143664,New
"$638,900","Lot 654 Rakka Road at Mason Quater, Wollert",,4,2,2,,280m²,,https://www.realestate.com.au/property-house-vic-wollert-147152360,New
"$593,301","Lot 3120 Gracemere Road, Donnybrook",,3,2,2,,320m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147150724,New
"$648,626","Lot 1610 Perguad Road, Wollert",,3,2,2,,374m²,,https://www.realestate.com.au/property-house-vic-wollert-147097452,New
"$644,739","Lot 61 Chamonmile Road, Kalkallo",,3,2,1,,366m²,,https://www.realestate.com.au/property-house-vic-kalkallo-147135736,New
"$614,985","Lot 3224 Petersfield Way, Donnybrook",,3,2,2,,348m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147135824,New
"$608,439","Lot 54 Jilcunda Street, Kalkallo",,3,2,1,,319m²,,https://www.realestate.com.au/property-house-vic-kalkallo-147135648,New
"From $626,612 House & Land Package","Lot 21160 Rulingia Road, Donnybrook",,4,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147119996,New
"$599,139","Lot 21207 Basalt Street, Donnybrook",,3,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147123372,New
"From $568,612 House & Land Package","Lot 21159 Rulingia Road, Donnybrook",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147119992,New
$528k if eligible for FHOG - $538k,"461 Frittata Street, Donnybrook",,3,2,1,,220m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147118956,New
"$629,900","23 Spreading Road, Mickleham",,3,2,1,Inspection tomorrow 2:15 pm,263m²,,https://www.realestate.com.au/property-house-vic-mickleham-147080448,New
,"37 Dargile Circuit, Epping",,3,2,1,Inspection tomorrow 12:00 pm,,,https://www.realestate.com.au/property-house-vic-epping-147112576,New
"$580,095* - FULL TURN KEY! ENQUIRE NOW!","21159 Rulingia Road, Donnybrook",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147108712,New
"$571,820 To $596,820","Lot 21159  Rulingia Road, Donnybrook",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147107424,New
"$604,345* - FULL TURN KEY! ENQUIRE NOW!","3117 Shelly Street, Donnybrook",,3,2,2,,314m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147092600,New
"From $545,922 House & Land Package","Lot 641 Swilk Crescent, Mickleham",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-mickleham-147091904,New
"$588,401","Lot 3216 Foreshores Drive, Donnybrook",,3,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147082688,New
"$629,250 - LAST ONE !!","115 BRENDAN ROAD, Greenvale",,3,2,2,,259m²,,https://www.realestate.com.au/property-house-vic-greenvale-147072068,New
"$630,000 $650,000","44 Farm Crescent, Donnybrook",,4,2,2,,267m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147069476,New
,"6 Cilantro Street, Kalkallo",,4,2,2,,350m²,,https://www.realestate.com.au/property-house-vic-kalkallo-147070792,New
"$593,590","Lot 1637 Finn Avenue, Donnybrook",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147052948,New
"$575,920 To $595,920","Lot 10807  Molesworth Crescent, Donnybrook",,3,2,1,,249m²,,https://www.realestate.com.au/property-house-vic-donnybrook-147052080,New
"$587,100","Lot 37516 Lumin Boulevard (Cloverton), Kalkallo",,4,2,2,,360m²,,https://www.realestate.com.au/property-house-vic-kalkallo-147008064,New
$650000-$700000,"6 croce avenue, Wollert",,4,2,2,,195.1m²,,https://www.realestate.com.au/property-house-vic-wollert-146990596,New
"$589,070","Lot 3222 Foreshores Drive, Donnybrook",,3,2,2,,313m²,,https://www.realestate.com.au/property-house-vic-donnybrook-146818328,New
"$557,500","711 Swilk Crescent, Mickleham",,3,2,2,,288m²,,https://www.realestate.com.au/property-house-vic-mickleham-146803324,New
"$522,400","Lot 21159 Rulingia Road, Donnybrook",,3,2,2,,263m²,,https://www.realestate.com.au/property-house-vic-donnybrook-146760460,New
ESR $620000 - $680000,"Lot 40651 Samolus Avenue, Mickleham",,4,2,4,,313m²,,https://www.realestate.com.au/property-house-vic-mickleham-145991616,New
"$580,000 -$610,000","Lot 311 Bracegirdle Drive, Mickleham",,3,2,2,,294m²,,https://www.realestate.com.au/property-house-vic-mickleham-145872004,New
,"Address available on request, Mernda",,3,3,2,,195.1m²,,https://www.realestate.com.au/property-house-vic-mernda-136180570,New
